"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-08",,,"0.03","0.0","0.0","47","31","31","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-09",,,"0.14","1.0","0.0","41","31","36","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-10",,,"0.00","0.0","0.0","58","27","27","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-11",,,"0.00","0.0","0.0","56","26","34","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-12",,,"0.07","0.0","0.0","60","33","53","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-13",,,"0.66","0.0","0.0","57","35","35","   34",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-14",,,"0.01","0.0","0.0","51","31","31","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-15",,,"0.00","0.0","0.0","43","27","27","   37",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-16",,,"0.00","0.0","0.0","51","27","40","   28",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-17",,,"0.03","0.0","0.0","43","31","31","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-18",,,"0.00","0.0","0.0","40","30","32","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-19",,,"1.02","0.0","0.0","42","32","40","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-20",,,"0.00","0.0","0.0","51","28","28","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-21",,,"0.00","0.0","0.0","49","28","32","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-22",,,"0.00","0.0","0.0","39","29","29","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-23",,,"0.00","0.0","0.0","42","27","28","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-24",,,"0.00","0.0","0.0","49","26","26","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-25",,,"0.09","0.0","0.0","46","25","34","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-26",,,"0.60","3.0","1.0","38","33","34","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-27",,,"0.00","0.0","0.0","51","34","34","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-28",,,"0.00","0.0","0.0","52","32","34","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-29",,,"0.00","0.0","0.0","50","33","37","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-30",,,"0.00","0.0","0.0","54","31","31","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-03-31",,,"0.00","0.0","0.0","59","30","40","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-01",,,"0.29","0.0","0.0","58","34","42","   28",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-02",,,"0.00","0.0","0.0","65","31","31","   32",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-03",,,"0.00","0.0","0.0","46","28","34","   32",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-04",,,"0.00","0.0","0.0","49","28","28","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-05",,,"0.45","0.0","0.0","54","26","38","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-06",,,"0.00","0.0","0.0","63","37",,"   27",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-07",,,"0.00","0.0","0.0","55","36",,"   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-08",,,"0.00","0.0","0.0","63","35","53","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-09",,,"0.00","0.0","0.0","79","48","61","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-10",,,"0.00","0.0","0.0","84","59","66","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-11",,,"0.26","0.0","0.0","89","59","59","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-12",,,"0.05","0.0","0.0","76","47","47","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-13",,,"0.95","0.0","0.0","51","44","44","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-14",,,"0.00","0.0","0.0","61","40","42","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-15",,,"0.00","0.0","0.0","63","39","47","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-16",,,"0.00","0.0","0.0","57","46","50","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-17",,,"0.00","0.0","0.0","72","47","59","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-18",,,"0.00","0.0","0.0","71","49","55","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-19",,,"0.00","0.0","0.0","65","47","61","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-20",,,"0.51","0.0","0.0","79","50","50","   49",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-21",,,"0.00","0.0","0.0","65","40","40","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-22",,,"0.00","0.0","0.0","56","35","40","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-23",,,"0.00","0.0","0.0","51","31","44","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-24",,,"0.00","0.0","0.0","49","43","43","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-25",,,"0.00","0.0","0.0","72","37","47","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-26",,,"0.00","0.0","0.0","65","44","48","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-27",,,"0.00","0.0","0.0","66","38","48","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-28",,,"0.00","0.0","0.0","71","38","45","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-29",,,"0.30","0.0","0.0","71","40","53","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-04-30",,,"0.34","0.0","0.0","57","53","53","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-01",,,"0.00","0.0","0.0","68","46","49","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-02",,,"0.00","0.0","0.0","67","40","46","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-03",,,"0.00","0.0","0.0","71","40","51","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-04",,,"0.00","0.0","0.0","62","43","47","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-05",,,"0.00","0.0","0.0","68","42","47","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-06",,,"0.00","0.0","0.0","62","43","50","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-07",,,"0.00","0.0","0.0","68","42","52","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-08",,,"0.22","0.0","0.0","68","51","61","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-09",,,,"0.0","0.0",,,,,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-10",,,"0.00","0.0","0.0","72","56","62","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-11",,,"0.42","0.0","0.0","84","55",,"   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-12",,,"0.65","0.0","0.0","78","57","57","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-13",,,"0.00","0.0","0.0","66","47","48","   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-14",,,"0.00","0.0","0.0","58","39","44","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-15",,,"0.00","0.0","0.0","61","35","57",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-16",,,"0.01","0.0","0.0","75","50","64","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-17",,,"0.00","0.0","0.0","82","59","61","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-18",,,"0.00","0.0","0.0","76","51",,"   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-19",,,"0.18","0.0","0.0","67","57",,"   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-20",,,"0.17","0.0","0.0","66","57","66","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-21",,,"0.00","0.0","0.0","82","62","68","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-22",,,"0.00","0.0","0.0","84","65","71","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-23",,,"0.00","0.0","0.0","85","68","72","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-24",,,"0.26","0.0","0.0","82","65","65","   26",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-25",,,"0.16","0.0","0.0","68","45","49","   28",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-26",,,"0.00","0.0","0.0","62","45","54","   34",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-27",,,"0.00","0.0","0.0","70","45","50","   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-28",,,"0.00","0.0","0.0","74","41","60","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-29",,,"0.22","0.0","0.0","68","54","68","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-30",,,"0.00","0.0","0.0","90","61","73","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-05-31",,,"0.00","0.0","0.0","93","69","71","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-01",,,"0.00","0.0","0.0","92","68","73","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-02",,,"0.00","0.0","0.0","91","67",,"   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-03",,,"0.29","0.0","0.0","90","69","70","   33",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-04",,,"0.09","0.0","0.0","78","60","60","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-05",,,"0.00","0.0","0.0","76","57","59","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-06",,,"0.00","0.0","0.0","81","49","60","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-07",,,"0.16","0.0","0.0","76","55","66","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-08",,,"2.06","0.0","0.0","73","63","67","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-09",,,"0.03","0.0","0.0","78","61","65","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-10",,,"0.03","0.0","0.0","84","62","68","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-11",,,"0.87","0.0","0.0","75","64","71","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-12",,,"0.00","0.0","0.0","83","69","70","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-13",,,"0.00","0.0","0.0","84","66","69","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-14",,,"1.74","0.0","0.0","85","55","55","   25",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-15",,,"0.40","0.0","0.0","75","55","65","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-16",,,"0.00","0.0","0.0","82","56",,"   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-17",,,"0.14","0.0","0.0","86","60",,"   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-18",,,"0.01","0.0","0.0","87","66",,"   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-19",,,"2.45","0.0","0.0","81","63",,"   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-20",,,"0.00","0.0","0.0","78","59",,"   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-21",,,"0.00","0.0","0.0","81","57",,"   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-22",,,"0.00","0.0","0.0","82","54",,"   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-23",,,"0.00","0.0","0.0","86","55",,"   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-24",,,"0.16","0.0","0.0","86","62",,"   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-25",,,"0.05","0.0","0.0","92","69",,"   29",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-26",,,"0.16","0.0","0.0","92","69",,"   30",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-27",,,"0.18","0.0","0.0","92","69",,"   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-28",,,"0.64","0.0","0.0","90","71",,"   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-29",,,"0.78","0.0","0.0","88","69","70","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-06-30",,,"0.02","0.0","0.0","87","67","76","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-01",,,"0.24","0.0","0.0","83","71","76","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-02",,,"0.28","0.0","0.0","82","73","74","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-03",,,"0.26","0.0","0.0","85","72","73","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-04",,,"0.08","0.0","0.0","88","70","77","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-05",,,"0.01","0.0","0.0","89","73","76","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-06",,,"0.00","0.0","0.0","91","72","78","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-07",,,"0.00","0.0","0.0","94","74","80","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-08",,,"0.00","0.0","0.0","94","74","74","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-09",,,"0.04","0.0","0.0","88","71","71","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-10",,,"0.00","0.0","0.0","88","71","75","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-11",,,"0.00","0.0","0.0","90","73","76","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-12",,,"0.20","0.0","0.0","86","73","73","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-13",,,"0.56","0.0","0.0","77","70","73","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-14",,,"0.15","0.0","0.0","87","71",,"   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-15",,,"0.00","0.0","0.0","90","74","76","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-16",,,"0.00","0.0","0.0","94","73","80","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-17",,,"0.00","0.0","0.0","95","75","78","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-18",,,"0.00","0.0","0.0","96","72","80","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-19",,,"0.00","0.0","0.0","98","76","80","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-20",,,"0.00","0.0","0.0","97","78","82","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-21",,,"0.93","0.0","0.0","93","72","76","   35",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-22",,,"0.04","0.0","0.0","91","71","74","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-23",,,"0.12","0.0","0.0","89","72","75","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-24",,,"0.04","0.0","0.0","89","72","72","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-25",,,"0.00","0.0","0.0","85","65","65","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-26",,,"0.00","0.0","0.0","70","64","67","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-27",,,"0.00","0.0","0.0","84","64","68","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-28",,,"0.00","0.0","0.0","86","65",,"   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-29",,,"0.91","0.0","0.0","84","66","68","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-30",,,"0.02","0.0","0.0","85","64","65","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-07-31",,,"0.00","0.0","0.0","83","59","65","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-01",,,"0.02","0.0","0.0","84","60","69","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-02",,,"0.57","0.0","0.0","75","67","69","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-03",,,"0.00","0.0","0.0","86","67","71","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-04",,,"0.06","0.0","0.0","79","66","66","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-05",,,"0.00","0.0","0.0","81","62","63","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-06",,,"0.00","0.0","0.0","79","57","62","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-07",,,"0.05","0.0","0.0","80","56","68","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-08",,,"0.31","0.0","0.0","76","66","72","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-09",,,"0.02","0.0","0.0","86","70","76","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-10",,,"0.24","0.0","0.0","89","74",,"   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-11",,,"0.01","0.0","0.0","83","70",,"   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-12",,,"0.00","0.0","0.0","87","63","68","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-13",,,"0.02","0.0","0.0","85","65","74","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-14",,,"2.33","0.0","0.0","83","62","62","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-15",,,"0.00","0.0","0.0","75","57","58","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-16",,,"0.00","0.0","0.0","78","52","59","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-17",,,"0.00","0.0","0.0","81","53","61","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-18",,,"0.00","0.0","0.0","81","54","62","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-19",,,"0.00","0.0","0.0","77","62","65","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-20",,,"0.00","0.0","0.0","78","63","66","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-21",,,"0.00","0.0","0.0","88","64","68","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-22",,,"0.01","0.0","0.0","88","66","72","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-23",,,"0.36","0.0","0.0","87","71","71","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-24",,,"0.00","0.0","0.0","79","63","64","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-25",,,"0.00","0.0","0.0","81","58","60","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-26",,,"0.01","0.0","0.0","82","52","64","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-27",,,"0.00","0.0","0.0","86","61","72","    0",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-28",,,"0.00","0.0","0.0","88","71","71","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-29",,,"0.35","0.0","0.0","76","67","72","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-30",,,"0.00","0.0","0.0","81","66","67","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-08-31",,,"0.00","0.0","0.0","81","65","71","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-01",,,"0.00","0.0","0.0","88","68","74","   22",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-02",,,"0.00","0.0","0.0","90","73","74","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-03",,,"0.66","0.0","0.0","80","71","73","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-04",,,"0.00","0.0","0.0","85","59","59","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-05",,,"0.00","0.0","0.0","82","58","63","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-06",,,"0.00","0.0","0.0","79","55","55","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-07",,,"0.00","0.0","0.0","74","51",,"   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-08",,,"0.00","0.0","0.0","79","47",,"   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-09",,,"0.00","0.0","0.0","84","54","54","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-10",,,"0.00","0.0","0.0","75","53","69","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-11",,,"0.00","0.0","0.0","88","64","72","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-12",,,"0.00","0.0","0.0","93","71","72","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-13",,,"0.30","0.0","0.0","89","66","66","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-14",,,"0.00","0.0","0.0","78","55","55","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-15",,,"0.00","0.0","0.0","67","47","47","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-16",,,"0.00","0.0","0.0","75","43","60",,,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-17",,,"0.00","0.0","0.0","70","49","49","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-18",,,"0.00","0.0","0.0","66","42","42","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-19",,,"0.00","0.0","0.0","72","40","47","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-20",,,"0.00","0.0","0.0","76","45","50","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-21",,,"0.00","0.0","0.0","80","49","55","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-22",,,"0.60","0.0","0.0","81","51","62","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-23",,,"0.00","0.0","0.0","71","46","46","   21",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-24",,,"0.00","0.0","0.0","67","45","46","   23",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-25",,,"0.00","0.0","0.0","70","45","48","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-26",,,"0.00","0.0","0.0","73","46","51","   10",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-27",,,"0.00","0.0","0.0","71","49","53","    9",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-28",,,"0.00","0.0","0.0","70","51","58","   13",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-29",,,"0.00","0.0","0.0","73","51","52","   16",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-09-30",,,"0.00","0.0","0.0","73","49","51","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-01",,,"0.00","0.0","0.0","74","47","53","   14",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-02",,,"0.00","0.0","0.0","80","52","58","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-03",,,"0.00","0.0","0.0","83","58","59","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-04",,,"0.00","0.0","0.0","83","58","62","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-05",,,"0.00","0.0","0.0","86","60","64","   15",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-06",,,"0.00","0.0","0.0","85","64","66","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-07",,,"0.00","0.0","0.0","86","66","70","   17",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-08",,,"0.40","0.0","0.0","80","53","53","   31",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-09",,,"0.00","0.0","0.0","65","51","52","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-10",,,"0.29","0.0","0.0","63","52","57","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-11",,,"1.83","0.0","0.0","62","56","62","   19",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-12",,,"0.61","0.0","0.0","63","60","60","   18",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-13",,,"0.06","0.0","0.0","69","59","59","   24",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-14",,,"0.00","0.0","0.0","67","48","48","   20",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-15",,,"0.00","0.0","0.0","69","47","47","   12",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-16",,,"0.00","0.0","0.0","72","45","59","   11",,,,,,
"USC00283662","HAMMONTON 1 NE, NJ US","2013-10-17",,,"0.00","0.0","0.0","73","56","62","    9",,,,,,
